hour,day_of_week,is_weekend,is_rural,is_peak,distance_km,rain_factor,crowd_level,delay_minutes,eta_minutes
22,3,0,1,0,3.77,0.23,LOW,2.2,5.4
7,4,0,1,1,3.82,0.37,HIGH,18.3,11.2
12,1,0,0,0,2.56,0.38,LOW,6.1,1.3
9,1,0,1,1,1.49,0.17,HIGH,18.8,3.5
7,0,0,1,1,7.59,0.55,HIGH,19.7,27.2
3,3,0,1,0,1.49,0.47,LOW,6.0,2.7
14,0,0,0,1,3.13,0.31,HIGH,11.6,7.3
0,3,0,1,0,2.79,0.05,LOW,4.4,4.4
10,0,0,1,1,7.0,0.49,HIGH,17.8,22.1
6,3,0,1,0,3.58,0.18,LOW,4.9,6.6
16,0,0,1,1,1.43,0.19,HIGH,15.4,3.1
19,6,1,1,1,0.58,0.01,LOW,15.0,0.5
23,3,0,0,0,5.91,0.04,LOW,0.7,8.8
17,5,1,0,1,5.86,0.17,MEDIUM,10.4,14.4
21,0,0,1,0,3.63,0.17,LOW,0.6,5.2
21,1,0,1,0,1.45,0.4,LOW,4.7,3.6
11,4,0,1,0,3.29,0.45,LOW,3.4,5.8
8,5,1,1,1,4.92,0.22,HIGH,16.0,13.7
4,5,1,1,0,5.78,0.1,LOW,3.9,7.6
9,0,0,1,1,1.09,0.72,HIGH,20.1,3.1
3,4,0,0,0,4.67,0.23,LOW,0.5,8.8
4,1,0,1,0,2.57,0.21,LOW,2.7,1.6
9,5,1,0,1,5.13,0.18,MEDIUM,13.0,10.4
10,1,0,1,1,5.36,0.12,HIGH,16.5,14.9
20,3,0,1,0,7.33,0.23,LOW,5.2,11.1
23,6,1,1,0,3.58,0.42,LOW,7.7,6.3
9,4,0,0,1,4.53,0.34,HIGH,10.9,9.1
7,6,1,1,1,2.51,0.04,HIGH,13.3,4.3
1,2,0,0,0,2.65,0.15,LOW,2.8,3.5
22,3,0,0,0,0.85,0.21,LOW,3.5,1.5
7,4,0,1,1,2.65,0.77,HIGH,21.7,12.4
15,0,0,1,1,0.98,0.35,MEDIUM,16.5,4.7
21,6,1,0,0,7.73,0.43,LOW,6.5,10.7
4,0,0,1,0,5.18,0.32,LOW,3.1,8.8
2,1,0,1,0,1.8,0.14,MEDIUM,5.8,4.2
11,5,1,1,0,1.38,0.09,LOW,1.6,2.5
12,6,1,0,0,3.28,0.03,LOW,1.9,3.9
12,2,0,1,0,2.81,0.19,LOW,3.1,5.7
9,0,0,0,1,2.59,0.21,MEDIUM,15.1,6.6
3,4,0,1,0,4.01,0.45,LOW,7.8,7.6
8,6,1,1,1,7.35,0.24,HIGH,16.6,24.6
21,6,1,1,0,4.76,0.46,LOW,3.1,6.9
23,5,1,1,0,4.41,0.7,LOW,7.9,6.7
22,5,1,0,0,6.55,0.44,LOW,7.1,9.8
1,4,0,0,0,0.53,0.29,LOW,7.1,1.8
18,5,1,0,1,1.98,0.39,MEDIUM,15.2,2.7
0,0,0,0,0,4.22,0.06,LOW,1.0,5.8
6,4,0,1,0,5.79,0.11,LOW,2.5,8.1
16,4,0,1,1,4.14,0.31,HIGH,18.4,13.5
2,1,0,1,0,1.73,0.32,LOW,6.1,3.8
19,2,0,0,1,7.47,0.08,HIGH,11.8,16.6
19,6,1,1,1,2.96,0.37,MEDIUM,17.6,7.3
20,1,0,0,0,6.41,0.37,LOW,4.3,9.2
2,2,0,1,0,7.19,0.16,MEDIUM,0.0,10.7
2,4,0,0,0,3.1,0.35,LOW,5.5,4.4
16,6,1,1,1,6.84,0.4,MEDIUM,20.4,18.1
6,5,1,1,0,5.83,0.27,LOW,6.0,8.7
13,2,0,0,0,7.28,0.02,LOW,3.3,9.6
16,4,0,0,1,2.38,0.54,HIGH,13.0,4.3
17,4,0,1,1,7.48,0.41,HIGH,19.1,19.5
12,1,0,0,0,0.99,0.41,LOW,4.3,1.8
19,1,0,0,1,6.45,0.04,MEDIUM,16.2,13.4
19,5,1,1,1,3.77,0.34,MEDIUM,17.8,10.0
20,3,0,1,0,1.83,0.3,LOW,4.5,4.3
17,0,0,1,1,1.1,0.22,HIGH,18.6,3.2
3,3,0,1,0,3.42,0.11,LOW,4.6,5.8
0,3,0,0,0,3.42,0.66,LOW,4.3,4.8
17,6,1,1,1,2.22,0.1,MEDIUM,15.2,6.8
0,6,1,1,0,2.12,0.52,LOW,6.7,3.2
12,5,1,1,0,3.5,0.15,LOW,4.7,6.5
19,6,1,1,1,3.58,0.42,MEDIUM,16.0,11.0
19,2,0,1,1,3.82,0.15,MEDIUM,17.3,9.5
22,5,1,1,0,7.02,0.43,LOW,1.5,12.5
9,5,1,1,1,5.08,0.31,HIGH,17.4,11.0
10,4,0,1,1,0.65,0.28,HIGH,18.0,0.5
8,4,0,0,1,4.39,0.08,HIGH,16.1,9.1
8,4,0,1,1,6.22,0.17,HIGH,16.9,16.2
4,0,0,1,0,0.92,0.12,LOW,1.5,2.2
0,2,0,1,0,3.67,0.17,LOW,4.7,5.6
16,2,0,1,1,3.88,0.22,HIGH,13.8,10.6
21,4,0,1,0,7.66,0.38,LOW,6.8,12.7
1,3,0,0,0,4.07,0.49,LOW,7.3,7.2
23,0,0,1,0,6.12,0.14,LOW,2.3,8.5
12,3,0,0,0,2.77,0.23,LOW,1.4,3.4
8,1,0,1,1,6.34,0.23,HIGH,22.5,18.8
3,2,0,0,0,2.92,0.06,LOW,2.7,3.1
4,2,0,0,0,3.73,0.16,LOW,4.3,3.9
10,3,0,1,1,4.1,0.1,MEDIUM,16.3,11.0
23,0,0,1,0,7.45,0.21,LOW,3.9,11.2
18,2,0,1,1,0.9,0.15,MEDIUM,16.4,1.9
20,3,0,1,0,1.98,0.36,LOW,6.5,4.3
2,5,1,0,0,5.79,0.16,LOW,7.1,7.9
11,5,1,1,0,4.83,0.44,LOW,3.7,7.2
18,6,1,1,1,2.39,0.42,HIGH,16.2,4.9
18,0,0,0,1,2.67,0.1,HIGH,12.1,7.1
12,3,0,0,0,3.25,0.3,LOW,7.8,5.1
6,6,1,1,0,3.88,0.43,LOW,2.0,8.7
14,5,1,0,1,6.64,0.45,MEDIUM,14.4,14.7
22,0,0,1,0,0.6,0.33,LOW,7.0,2.5
6,6,1,1,0,7.24,0.4,LOW,8.9,13.1
7,4,0,1,1,3.6,0.37,HIGH,19.7,11.9
4,0,0,0,0,2.23,0.09,LOW,2.7,3.8
20,1,0,1,0,4.31,0.26,LOW,6.8,7.8
13,4,0,1,0,5.45,0.48,LOW,2.6,11.7
3,6,1,1,0,0.84,0.34,LOW,7.8,2.0
22,3,0,1,0,5.87,0.6,LOW,8.9,10.5
9,4,0,1,1,6.21,0.28,HIGH,16.0,17.2
19,4,0,0,1,1.75,0.47,HIGH,14.5,4.1
14,6,1,1,1,1.76,0.23,HIGH,15.9,3.8
17,3,0,1,1,2.03,0.29,HIGH,16.1,6.5
19,3,0,0,1,6.47,0.19,HIGH,13.8,11.5
12,5,1,0,0,2.54,0.41,LOW,7.0,4.5
7,1,0,1,1,6.47,0.33,HIGH,17.0,18.0
8,3,0,1,1,4.55,0.4,HIGH,18.2,13.5
15,2,0,0,1,6.25,0.12,MEDIUM,16.3,14.1
18,2,0,0,1,4.65,0.45,HIGH,15.1,11.3
15,1,0,1,1,3.02,0.25,HIGH,15.2,5.7
6,0,0,1,0,7.33,0.39,LOW,5.7,12.5
13,6,1,1,0,5.86,0.22,LOW,0.0,7.5
13,0,0,1,0,4.13,0.12,LOW,5.0,8.5
3,2,0,1,0,5.28,0.19,LOW,3.3,10.4
14,3,0,1,1,5.12,0.09,HIGH,12.2,15.0
2,1,0,1,0,3.19,0.16,LOW,5.6,5.3
4,0,0,0,0,3.68,0.22,LOW,5.3,7.3
0,0,0,1,0,2.89,0.35,LOW,5.9,5.6
2,6,1,1,0,8.0,0.04,LOW,6.0,12.1
14,4,0,0,1,4.85,0.23,MEDIUM,13.0,11.3
23,2,0,1,0,1.19,0.1,LOW,4.9,0.7
7,3,0,1,1,4.39,0.36,HIGH,16.5,13.7
3,1,0,0,0,0.87,0.46,LOW,8.0,1.0
1,0,0,1,0,2.66,0.26,LOW,3.6,4.0
23,6,1,0,0,3.84,0.22,LOW,4.8,5.7
23,4,0,1,0,4.51,0.26,LOW,4.8,8.2
9,2,0,1,1,7.82,0.46,HIGH,18.6,26.6
3,2,0,0,0,7.87,0.51,LOW,6.0,9.2
2,6,1,1,0,1.24,0.7,LOW,9.5,0.7
1,1,0,0,0,4.54,0.06,LOW,3.4,6.9
16,0,0,1,1,6.63,0.43,HIGH,16.6,19.5
22,1,0,1,0,2.28,0.17,LOW,3.5,1.4
20,6,1,0,0,6.13,0.14,LOW,4.1,9.1
23,6,1,1,0,7.09,0.23,LOW,4.9,11.9
19,1,0,1,1,5.47,0.44,HIGH,15.8,18.0
22,5,1,1,0,2.96,0.22,LOW,4.1,4.3
12,4,0,1,0,7.42,0.29,LOW,6.9,13.4
4,2,0,0,0,7.13,0.23,MEDIUM,3.6,10.7
20,5,1,0,0,5.87,0.08,LOW,6.0,7.6
8,3,0,1,1,3.23,0.18,HIGH,15.8,8.3
21,2,0,1,0,6.44,0.2,LOW,4.5,10.5
5,2,0,1,0,2.87,0.33,LOW,6.4,5.6
4,4,0,1,0,2.4,0.34,LOW,10.3,5.8
9,3,0,0,1,4.36,0.36,HIGH,12.7,9.5
7,0,0,1,1,7.98,0.09,HIGH,14.8,21.9
6,3,0,1,0,6.53,0.38,MEDIUM,8.4,10.9
6,0,0,0,0,5.97,0.23,LOW,4.2,7.6
5,3,0,1,0,3.89,0.1,LOW,4.1,4.6
20,1,0,1,0,2.84,0.45,LOW,6.6,4.2
19,6,1,1,1,6.92,0.08,MEDIUM,14.3,16.9
2,3,0,0,0,4.76,0.13,LOW,3.2,5.8
18,5,1,1,1,6.6,0.47,MEDIUM,13.6,20.5
21,5,1,1,0,4.16,0.23,LOW,5.0,7.2
14,4,0,0,1,6.15,0.22,HIGH,8.3,11.3
3,6,1,0,0,7.01,0.29,LOW,7.2,9.3
11,6,1,0,0,3.44,0.28,LOW,6.2,7.2
5,0,0,1,0,0.6,0.49,LOW,5.5,2.1
18,2,0,1,1,2.41,0.23,HIGH,18.8,3.7
3,4,0,1,0,7.36,0.34,LOW,7.4,13.9
14,5,1,1,1,5.66,0.06,HIGH,14.8,15.2
8,5,1,1,1,6.03,0.21,HIGH,14.3,15.2
4,0,0,1,0,2.94,0.35,LOW,5.9,4.0
12,5,1,1,0,5.76,0.1,LOW,6.6,10.1
22,5,1,1,0,5.35,0.2,LOW,5.1,9.1
17,0,0,0,1,1.84,0.46,HIGH,13.7,5.5
4,5,1,1,0,7.77,0.35,LOW,4.9,12.4
15,2,0,1,1,3.16,0.52,HIGH,17.9,8.5
18,1,0,1,1,2.97,0.2,HIGH,12.1,6.6
13,4,0,1,0,3.27,0.1,LOW,6.3,6.5
15,2,0,1,1,1.19,0.24,MEDIUM,22.0,3.1
14,2,0,1,1,5.19,0.17,HIGH,13.8,11.9
21,1,0,0,0,2.29,0.32,LOW,4.2,4.0
3,6,1,0,0,6.52,0.17,LOW,2.8,8.5
6,4,0,1,0,3.46,0.44,LOW,2.9,4.3
15,2,0,0,1,3.94,0.2,MEDIUM,12.5,8.3
23,5,1,1,0,5.35,0.16,LOW,4.9,8.4
21,1,0,0,0,6.21,0.11,LOW,4.8,8.7
20,6,1,1,0,2.23,0.18,LOW,3.7,3.9
21,4,0,1,0,7.75,0.47,LOW,11.4,12.5
20,3,0,0,0,5.17,0.54,LOW,6.4,8.6
7,0,0,1,1,0.54,0.15,HIGH,16.1,1.7
16,5,1,1,1,3.62,0.24,HIGH,14.3,8.8
15,1,0,0,1,3.78,0.67,HIGH,14.6,10.6
22,0,0,0,0,6.57,0.19,LOW,3.4,8.0
9,6,1,1,1,2.79,0.28,HIGH,14.8,7.5
9,6,1,1,1,2.98,0.28,HIGH,18.4,10.2
1,3,0,0,0,1.03,0.29,LOW,3.4,1.9
8,2,0,0,1,2.63,0.34,HIGH,12.4,4.8
16,2,0,1,1,5.88,0.32,HIGH,18.7,13.7
10,4,0,0,1,5.26,0.42,MEDIUM,13.2,12.7
9,1,0,0,1,1.11,0.31,HIGH,14.6,1.3
21,1,0,1,0,1.36,0.42,LOW,4.1,1.6
16,6,1,0,1,3.33,0.15,MEDIUM,8.7,5.4
3,4,0,1,0,6.08,0.45,LOW,6.2,10.7
15,0,0,1,1,6.75,0.22,HIGH,18.9,24.6
19,2,0,1,1,0.61,0.47,HIGH,20.2,1.7
14,2,0,1,1,2.97,0.29,HIGH,17.6,5.8
20,6,1,0,0,3.68,0.36,LOW,5.7,5.4
4,1,0,1,0,7.33,0.08,LOW,4.1,8.2
5,6,1,0,0,4.26,0.17,LOW,0.0,5.5
16,1,0,0,1,2.52,0.18,HIGH,12.6,5.7
0,4,0,0,0,3.43,0.48,LOW,5.0,4.7
18,3,0,1,1,3.77,0.14,HIGH,18.9,12.6
3,0,0,1,0,5.52,0.29,MEDIUM,4.6,10.6
16,5,1,1,1,0.81,0.23,MEDIUM,16.9,0.5
8,3,0,0,1,3.42,0.17,HIGH,9.7,7.6
23,3,0,1,0,5.35,0.46,LOW,7.8,8.6
1,1,0,0,0,2.62,0.42,LOW,5.9,4.5
7,1,0,0,1,4.94,0.3,HIGH,13.1,9.4
14,1,0,0,1,3.18,0.15,HIGH,17.6,6.2
6,3,0,1,0,6.19,0.23,LOW,5.2,10.3
5,6,1,1,0,0.95,0.38,LOW,9.8,1.4
0,0,0,0,0,7.38,0.21,LOW,0.0,9.4
14,6,1,1,1,1.79,0.1,MEDIUM,16.7,5.9
22,1,0,0,0,1.69,0.07,LOW,4.7,2.5
6,2,0,1,0,6.8,0.24,LOW,2.3,10.5
16,6,1,0,1,7.02,0.05,HIGH,12.0,16.0
1,0,0,0,0,1.2,0.66,LOW,5.3,2.7
8,2,0,1,1,7.32,0.37,HIGH,16.9,22.8
8,0,0,1,1,2.55,0.12,HIGH,14.9,7.8
12,1,0,0,0,5.14,0.43,LOW,4.5,8.4
5,6,1,1,0,1.01,0.13,LOW,2.4,0.5
5,5,1,1,0,3.35,0.14,LOW,0.0,3.0
19,4,0,1,1,3.88,0.38,MEDIUM,17.1,7.9
19,1,0,1,1,5.0,0.14,HIGH,16.8,11.9
20,3,0,1,0,4.44,0.25,MEDIUM,5.6,7.7
2,5,1,0,0,3.96,0.05,LOW,0.0,5.7
16,3,0,1,1,7.7,0.35,HIGH,14.6,21.0
16,0,0,1,1,1.89,0.03,HIGH,17.0,4.9
11,3,0,0,0,1.68,0.5,LOW,3.4,3.0
15,5,1,1,1,5.85,0.16,MEDIUM,18.1,13.4
14,5,1,1,1,1.06,0.22,MEDIUM,18.8,3.0
12,1,0,0,0,4.12,0.53,LOW,8.8,8.5
22,2,0,0,0,4.13,0.34,LOW,0.7,4.9
0,1,0,1,0,2.83,0.11,LOW,5.6,4.9
16,0,0,0,1,7.48,0.66,HIGH,15.5,16.8
2,3,0,0,0,2.62,0.47,LOW,4.6,5.1
14,2,0,1,1,2.66,0.14,HIGH,16.5,6.2
3,6,1,1,0,2.26,0.13,LOW,3.6,3.5
3,4,0,0,0,1.59,0.4,LOW,0.9,0.9
17,5,1,1,1,3.23,0.69,MEDIUM,15.8,14.6
16,2,0,1,1,5.61,0.12,HIGH,13.7,18.1
18,6,1,0,1,6.07,0.14,MEDIUM,13.7,14.0
10,2,0,1,1,6.6,0.29,HIGH,18.3,17.3
19,1,0,1,1,1.98,0.32,HIGH,17.1,5.0
2,6,1,1,0,0.77,0.62,LOW,4.4,0.9
7,4,0,1,1,7.81,0.03,HIGH,12.9,17.7
13,5,1,1,0,0.61,0.25,LOW,3.7,2.5
0,0,0,1,0,7.71,0.38,MEDIUM,8.7,11.1
13,0,0,1,0,6.72,0.14,LOW,1.9,12.0
1,2,0,1,0,7.34,0.37,LOW,3.0,12.2
22,6,1,0,0,3.4,0.78,LOW,8.6,4.7
3,2,0,0,0,1.98,0.21,LOW,6.3,3.8
23,3,0,1,0,5.05,0.11,LOW,2.8,8.6
18,4,0,0,1,6.06,0.12,MEDIUM,14.4,13.7
5,5,1,0,0,1.48,0.3,LOW,4.6,0.5
0,2,0,0,0,6.48,0.31,LOW,4.1,11.1
16,3,0,1,1,2.06,0.37,HIGH,14.7,7.1
7,6,1,1,1,4.19,0.14,HIGH,17.2,13.7
18,4,0,0,1,6.92,0.25,HIGH,9.9,20.2
20,5,1,1,0,1.95,0.71,LOW,3.6,2.7
0,0,0,1,0,2.31,0.3,LOW,4.7,5.4
4,3,0,1,0,0.97,0.13,LOW,1.8,0.5
15,6,1,0,1,1.6,0.13,MEDIUM,10.3,3.4
5,4,0,1,0,1.6,0.23,LOW,6.4,2.8
7,3,0,1,1,2.03,0.16,HIGH,16.9,6.7
12,2,0,1,0,2.65,0.35,LOW,7.2,4.2
15,1,0,0,1,6.61,0.31,HIGH,13.2,11.6
2,0,0,1,0,7.37,0.15,LOW,0.0,13.4
18,2,0,1,1,3.55,0.38,HIGH,16.8,9.0
11,2,0,1,0,1.46,0.53,LOW,7.9,4.3
15,6,1,1,1,2.18,0.03,HIGH,17.6,6.3
10,6,1,1,1,6.02,0.07,HIGH,16.8,12.5
9,4,0,1,1,5.58,0.24,HIGH,17.5,13.9
19,6,1,1,1,7.75,0.53,MEDIUM,19.8,22.2
3,3,0,1,0,0.61,0.21,LOW,8.1,2.7
11,0,0,0,0,6.13,0.35,LOW,5.1,9.2
22,2,0,1,0,4.29,0.42,LOW,5.4,7.4
1,4,0,1,0,7.27,0.24,MEDIUM,5.7,10.9
23,0,0,1,0,4.82,0.37,MEDIUM,3.3,6.8
21,6,1,1,0,3.85,0.48,LOW,8.0,7.7
18,6,1,1,1,5.49,0.28,MEDIUM,15.2,15.8
4,3,0,1,0,6.75,0.17,LOW,4.3,13.8
7,6,1,0,1,2.62,0.11,HIGH,6.7,4.9
6,2,0,1,0,1.31,0.2,LOW,3.2,2.0
13,5,1,1,0,3.75,0.22,LOW,3.0,6.6
23,2,0,1,0,2.11,0.23,LOW,3.5,3.0
22,2,0,1,0,3.72,0.41,LOW,6.5,7.8
2,6,1,1,0,7.93,0.23,LOW,4.0,12.6
17,0,0,1,1,4.81,0.15,HIGH,13.0,12.1
15,6,1,1,1,5.7,0.12,HIGH,15.8,13.6
22,0,0,1,0,5.58,0.08,LOW,2.5,8.0
18,0,0,1,1,6.66,0.21,MEDIUM,17.7,18.4
18,0,0,1,1,7.58,0.24,MEDIUM,16.6,19.0
17,4,0,1,1,5.44,0.09,HIGH,17.2,15.7
19,1,0,1,1,4.07,0.32,MEDIUM,15.4,9.6
15,6,1,1,1,2.88,0.16,HIGH,18.1,4.8
7,4,0,1,1,3.2,0.39,HIGH,18.3,8.4
0,2,0,1,0,3.01,0.49,LOW,7.6,6.8
16,4,0,1,1,2.93,0.06,HIGH,14.4,7.8
11,3,0,1,0,5.71,0.07,LOW,3.1,6.6
20,5,1,1,0,4.91,0.62,LOW,6.4,9.6
10,0,0,1,1,2.01,0.27,HIGH,15.7,3.6
4,6,1,1,0,7.77,0.33,LOW,3.7,14.1
11,3,0,1,0,3.71,0.14,LOW,1.4,4.6
16,6,1,0,1,4.75,0.22,HIGH,10.8,12.7
5,5,1,0,0,5.77,0.09,LOW,3.2,8.4
0,3,0,1,0,5.1,0.07,LOW,0.2,7.5
4,6,1,0,0,2.83,0.24,LOW,6.7,4.2
13,2,0,1,0,6.48,0.18,MEDIUM,6.9,7.9
4,0,0,1,0,1.33,0.26,MEDIUM,3.2,1.9
21,3,0,0,0,4.77,0.15,LOW,5.7,9.2
23,2,0,0,0,2.55,0.2,LOW,3.0,3.3
0,0,0,0,0,5.12,0.28,LOW,2.4,7.8
17,1,0,1,1,2.13,0.23,HIGH,18.0,6.9
15,2,0,1,1,6.29,0.24,HIGH,19.2,15.3
8,4,0,1,1,2.21,0.07,HIGH,15.0,6.1
18,6,1,1,1,7.18,0.75,LOW,21.0,22.1
21,0,0,1,0,6.96,0.08,LOW,0.0,11.3
4,3,0,0,0,3.22,0.56,LOW,4.6,4.9
1,5,1,1,0,3.39,0.5,LOW,7.1,7.7
14,3,0,1,1,5.76,0.18,HIGH,18.4,11.6
6,4,0,1,0,1.18,0.16,MEDIUM,4.2,3.4
3,6,1,1,0,1.11,0.41,LOW,4.6,1.8
0,4,0,1,0,1.52,0.39,LOW,6.4,3.9
12,3,0,0,0,4.72,0.29,LOW,5.1,6.7
19,6,1,1,1,1.62,0.28,HIGH,15.5,2.5
21,5,1,1,0,2.58,0.08,LOW,0.1,5.3
6,0,0,0,0,5.35,0.42,LOW,4.6,7.8
14,6,1,0,1,0.62,0.09,MEDIUM,12.3,1.5
22,2,0,0,0,1.85,0.26,LOW,4.2,1.7
13,6,1,0,0,7.47,0.14,LOW,6.9,8.3
22,4,0,1,0,5.48,0.26,LOW,6.2,9.4
18,4,0,0,1,2.79,0.16,MEDIUM,9.5,7.6
21,4,0,1,0,0.84,0.09,LOW,2.1,0.6
23,5,1,0,0,4.9,0.17,LOW,0.1,6.5
19,6,1,1,1,2.17,0.26,MEDIUM,15.2,6.3
23,6,1,1,0,7.7,0.14,LOW,0.1,12.2
17,1,0,1,1,5.65,0.33,HIGH,18.7,16.3
9,5,1,1,1,7.81,0.39,HIGH,17.0,25.4
8,0,0,1,1,6.87,0.33,HIGH,20.6,18.8
7,0,0,1,1,4.12,0.22,HIGH,13.3,10.2
9,0,0,0,1,5.52,0.45,HIGH,11.5,17.3
16,0,0,1,1,6.59,0.63,HIGH,18.5,26.0
1,0,0,1,0,4.84,0.35,LOW,3.5,7.5
5,3,0,0,0,0.96,0.15,LOW,2.4,0.5
4,4,0,1,0,4.03,0.27,LOW,3.1,7.2
8,5,1,1,1,1.48,0.32,HIGH,17.5,5.3
4,3,0,1,0,5.86,0.11,LOW,3.4,9.6
17,5,1,1,1,5.6,0.17,MEDIUM,15.4,11.3
19,1,0,0,1,7.95,0.65,MEDIUM,11.8,23.0
8,6,1,0,1,5.22,0.24,MEDIUM,11.0,11.8
16,2,0,0,1,6.5,0.23,HIGH,9.3,11.5
16,4,0,1,1,2.51,0.33,HIGH,17.5,7.1
11,1,0,1,0,3.05,0.15,LOW,6.4,6.9
6,3,0,1,0,7.38,0.62,LOW,5.8,12.3
2,2,0,1,0,6.16,0.07,LOW,0.0,7.7
9,6,1,1,1,5.41,0.2,HIGH,14.4,16.6
1,1,0,1,0,2.41,0.24,MEDIUM,3.1,2.7
2,6,1,1,0,5.74,0.21,LOW,5.5,7.4
15,6,1,1,1,7.15,0.17,HIGH,14.8,17.3
1,5,1,1,0,2.23,0.24,LOW,7.7,2.0
23,2,0,0,0,5.8,0.32,LOW,0.1,8.2
9,5,1,1,1,3.45,0.29,HIGH,13.6,10.0
5,6,1,0,0,1.39,0.37,LOW,7.0,2.6
21,1,0,0,0,6.23,0.19,LOW,4.6,7.5
10,6,1,1,1,1.75,0.1,HIGH,17.3,5.3
22,3,0,1,0,2.4,0.07,LOW,3.4,2.6
6,6,1,1,0,6.37,0.54,LOW,8.1,11.1
14,5,1,1,1,6.07,0.37,HIGH,18.9,15.9
5,2,0,1,0,2.41,0.23,LOW,3.4,4.3
19,1,0,0,1,7.56,0.18,MEDIUM,11.9,19.8
8,5,1,0,1,2.11,0.17,MEDIUM,8.5,3.6
21,6,1,1,0,7.95,0.37,LOW,6.5,14.4
19,3,0,0,1,6.03,0.54,HIGH,12.7,13.3
11,4,0,1,0,3.44,0.07,LOW,4.7,4.7
18,3,0,0,1,1.48,0.4,LOW,14.0,3.6
19,6,1,1,1,2.9,0.31,MEDIUM,16.6,8.8
2,3,0,1,0,1.95,0.19,LOW,6.2,1.7
14,4,0,1,1,5.16,0.51,HIGH,17.6,14.2
1,3,0,0,0,3.18,0.45,LOW,7.9,5.0
20,4,0,1,0,2.71,0.27,LOW,3.5,5.5
1,6,1,1,0,6.18,0.2,LOW,6.6,6.2
21,4,0,0,0,2.23,0.32,MEDIUM,6.7,1.3
2,5,1,0,0,4.9,0.52,LOW,4.4,9.3
5,5,1,1,0,1.96,0.36,LOW,5.5,5.8
14,4,0,0,1,5.86,0.02,MEDIUM,5.6,13.4
9,1,0,1,1,5.19,0.45,HIGH,17.2,16.0
8,2,0,1,1,6.49,0.07,HIGH,12.8,17.9
0,1,0,1,0,1.01,0.21,LOW,4.5,0.5
15,4,0,1,1,2.08,0.48,HIGH,21.0,6.4
5,2,0,1,0,1.66,0.15,LOW,10.3,1.5
8,5,1,1,1,1.93,0.56,HIGH,19.9,4.3
3,2,0,1,0,1.27,0.48,LOW,6.6,1.7
1,4,0,0,0,4.72,0.33,LOW,4.1,7.4
3,5,1,0,0,4.95,0.37,LOW,2.3,8.1
0,2,0,1,0,6.83,0.27,LOW,3.0,9.6
18,2,0,1,1,3.63,0.12,MEDIUM,14.4,10.8
9,1,0,1,1,4.49,0.77,HIGH,21.6,12.8
20,2,0,0,0,7.93,0.09,LOW,0.0,7.6
14,6,1,1,1,4.49,0.13,HIGH,15.8,13.0
21,4,0,1,0,4.8,0.08,LOW,4.4,8.2
18,0,0,1,1,7.97,0.19,HIGH,19.1,18.0
15,0,0,1,1,7.96,0.31,HIGH,14.9,25.6
20,0,0,1,0,3.68,0.2,LOW,3.6,6.3
23,4,0,0,0,5.26,0.14,LOW,4.9,6.1
21,0,0,1,0,4.11,0.35,LOW,3.6,5.3
3,1,0,1,0,5.91,0.39,LOW,5.2,11.2
1,4,0,1,0,7.54,0.25,LOW,3.5,11.0
12,6,1,0,0,2.82,0.23,LOW,2.8,5.6
0,5,1,1,0,6.64,0.07,LOW,6.2,9.8
16,6,1,1,1,5.41,0.76,HIGH,22.0,21.4
12,4,0,1,0,2.6,0.58,LOW,7.8,3.4
3,4,0,0,0,6.48,0.27,LOW,4.0,9.0
6,2,0,1,0,3.7,0.4,LOW,6.2,7.0
16,2,0,1,1,1.4,0.42,HIGH,18.5,3.5
8,2,0,0,1,7.95,0.42,HIGH,17.1,17.9
3,3,0,0,0,3.69,0.17,LOW,0.0,3.9
18,1,0,1,1,4.56,0.09,HIGH,13.2,8.8
0,4,0,0,0,6.56,0.34,LOW,4.7,10.4
9,6,1,1,1,7.71,0.24,HIGH,16.8,20.5
3,4,0,1,0,7.05,0.45,LOW,3.3,9.8
8,2,0,1,1,4.44,0.58,HIGH,18.8,13.3
12,4,0,1,0,4.59,0.07,LOW,1.0,7.5
13,5,1,1,0,2.61,0.21,LOW,0.0,6.1
9,4,0,1,1,3.97,0.38,HIGH,15.6,11.5
5,6,1,0,0,7.6,0.6,LOW,7.9,11.5
15,0,0,0,1,5.95,0.06,HIGH,11.4,13.4
5,5,1,1,0,0.59,0.14,LOW,0.1,1.3
16,5,1,1,1,1.37,0.66,HIGH,19.5,4.5
9,4,0,1,1,7.43,0.42,HIGH,20.7,20.4
17,3,0,1,1,6.87,0.07,HIGH,16.6,20.8
21,2,0,1,0,4.15,0.39,LOW,7.6,5.3
17,1,0,1,1,5.13,0.06,HIGH,15.8,10.6
2,1,0,1,0,2.67,0.08,MEDIUM,4.7,4.9
19,0,0,1,1,6.45,0.18,HIGH,14.6,14.7
20,1,0,0,0,5.02,0.77,LOW,7.1,7.0
14,1,0,0,1,5.71,0.18,MEDIUM,9.8,11.5
14,2,0,1,1,3.31,0.05,HIGH,15.3,5.7
3,2,0,1,0,3.73,0.26,MEDIUM,2.9,7.8
8,3,0,1,1,2.06,0.12,MEDIUM,12.3,4.6
18,6,1,1,1,7.61,0.42,HIGH,16.7,23.3
23,0,0,1,0,7.6,0.08,LOW,1.7,11.5
16,1,0,1,1,6.63,0.33,HIGH,15.7,21.7
10,3,0,1,1,7.52,0.06,MEDIUM,17.4,14.7
8,0,0,1,1,5.49,0.15,HIGH,16.2,14.0
